,1,2,3,4
401056252,66,75.0,,
401056503,69,69.0,70.0,72.0
401056505,75,,,
401056506,69,70.0,67.0,69.0
401056510,68,69.0,68.0,67.0
401056511,68,66.0,77.0,
401056512,72,71.0,,
401056514,69,70.0,72.0,71.0
401056515,70,74.0,,
401056520,68,72.0,70.0,71.0
401056521,73,68.0,74.0,78.0
401056522,75,73.0,,
401056523,71,69.0,73.0,74.0
401056526,72,71.0,71.0,69.0
401056528,73,72.0,,
401056545,72,69.0,,
401056546,70,70.0,,
401056548,68,69.0,67.0,65.0
401056549,67,67.0,72.0,80.0
401056550,75,72.0,,
401056551,72,73.0,,
401056555,70,71.0,,
401056556,72,75.0,,
401056557,69,73.0,,
401056558,65,67.0,72.0,67.0
401155419,70,72.0,78.0,
401155422,77,78.0,80.0,
401155425,75,74.0,,
401155427,74,73.0,78.0,75.0
