,1,2,3,4
401056252,72,75.0,,
401056500,71,73.0,72.0,70.0
401056501,73,71.0,72.0,71.0
401056504,63,66.0,68.0,75.0
401056506,66,71.0,67.0,63.0
401056511,71,65.0,74.0,
401056512,73,69.0,,
401056513,76,,,
401056515,69,73.0,68.0,77.0
401056517,71,73.0,74.0,73.0
401056520,76,,,
401056522,72,75.0,,
401056523,72,71.0,73.0,74.0
401056525,73,68.0,67.0,70.0
401056526,73,72.0,,
401056528,75,68.0,,
401056545,68,68.0,70.0,69.0
401056546,69,69.0,71.0,69.0
401056548,70,70.0,,
401056549,76,70.0,,
401056550,73,73.0,,
401056551,69,71.0,63.0,64.0
401056553,67,73.0,67.0,69.0
401056554,77,71.0,,
401056555,67,71.0,,72.0
401056557,71,69.0,,
401056558,69,71.0,,
401148233,68,68.0,71.0,67.0
401148234,71,69.0,69.0,69.0
401148236,68,69.0,70.0,70.0
401148237,71,74.0,,
401148240,72,72.0,,
401148243,69,68.0,70.0,74.0
401155420,76,72.0,,
401155422,73,70.0,72.0,
401155425,66,71.0,73.0,70.0
401155459,69,65.0,69.0,67.0
401155460,72,70.0,,
401155472,70,69.0,72.0,70.0
401155473,71,65.0,70.0,75.0
401219480,73,77.0,,
401219793,72,71.0,,
401219799,72,67.0,72.0,69.0
401243000,69,72.0,73.0,75.0
401243003,69,70.0,70.0,73.0
401243008,70,70.0,73.0,71.0
401243419,70,71.0,,
401243433,73,68.0,72.0,71.0
