,1,2,3,4
401056502,66,67,70.0,71.0
401056504,69,68,69.0,68.0
401056505,69,65,67.0,69.0
401056512,69,69,69.0,70.0
401056513,72,72,,
401056514,69,73,70.0,70.0
401056515,66,68,72.0,72.0
401056516,73,69,69.0,69.0
401056522,69,71,68.0,72.0
401056526,72,71,70.0,73.0
401056527,71,70,64.0,72.0
401056542,70,69,70.0,67.0
401056543,67,66,68.0,69.0
401056544,65,73,70.0,70.0
401056547,68,70,68.0,71.0
401056549,71,71,,
401056550,72,69,72.0,74.0
401056552,70,73,69.0,79.0
401056553,64,68,71.0,68.0
401056554,77,74,,
401056556,74,72,,
401056558,66,68,69.0,68.0
401056559,70,71,68.0,68.0
401077167,72,64,67.0,69.0
401148236,68,68,62.0,68.0
401148239,72,69,69.0,73.0
401148241,69,70,75.0,76.0
401148242,70,74,,
401148244,79,68,69.0,65.0
401155419,69,62,71.0,69.0
401155420,70,70,68.0,70.0
401155421,69,66,62.0,70.0
401155423,72,71,71.0,72.0
401155427,75,74,,
401155459,68,69,67.0,68.0
401155460,69,70,66.0,74.0
401155461,66,69,73.0,78.0
401155466,68,69,,
401155467,70,68,72.0,74.0
401155472,65,66,69.0,68.0
401155474,72,69,,
401155475,70,71,73.0,65.0
401155476,68,71,66.0,71.0
401219333,69,73,73.0,71.0
401219478,69,75,71.0,72.0
401219481,67,70,67.0,66.0
401219498,66,68,68.0,70.0
401219797,69,64,69.0,69.0
401219800,69,69,68.0,71.0
401219802,67,66,69.0,67.0
401242996,74,68,68.0,71.0
401242998,69,67,74.0,69.0
401243001,71,67,70.0,64.0
401243002,68,67,72.0,72.0
401243005,78,69,,
401243009,73,74,,
401243010,74,66,73.0,72.0
401243401,68,66,67.0,68.0
401243420,73,73,,
