,1,2,3,4
401056501,76,71.0,67.0,71.0
401056502,74,75.0,74.0,72.0
401056505,71,73.0,,
401056511,71,70.0,69.0,
401056512,72,74.0,,
401056513,66,68.0,70.0,72.0
401056514,69,72.0,,
401056515,77,68.0,,
401056521,75,71.0,,
401056522,75,77.0,,
401056523,69,74.0,69.0,70.0
401056526,71,68.0,64.0,67.0
401056527,71,71.0,72.0,70.0
401056528,68,69.0,70.0,77.0
401056544,74,67.0,75.0,72.0
401056545,71,72.0,,
401056547,70,73.0,70.0,74.0
401056549,74,67.0,,
401056552,73,69.0,75.0,72.0
401056553,70,71.0,63.0,72.0
401056554,73,73.0,,
401056557,69,72.0,,
401056558,71,71.0,,
401148234,73,64.0,70.0,71.0
401148235,73,71.0,,
401148236,70,67.0,67.0,79.0
401148238,67,72.0,73.0,70.0
401148242,73,74.0,,
401155418,71,72.0,,
401155419,74,63.0,69.0,73.0
401155420,69,74.0,71.0,65.0
401155421,71,70.0,67.0,70.0
401155422,67,72.0,75.0,
401155423,73,71.0,,
401155427,70,73.0,74.0,73.0
401155459,71,71.0,,
401155466,67,67.0,65.0,73.0
401155472,75,73.0,,
401155473,71,68.0,,
401155474,65,68.0,68.0,70.0
401219480,69,68.0,71.0,70.0
401219498,71,68.0,,
401219793,67,71.0,71.0,72.0
401219794,64,69.0,72.0,69.0
401219795,70,71.0,,
401219799,73,84.0,,
401219800,71,69.0,71.0,67.0
401219801,68,69.0,67.0,67.0
401219802,72,66.0,70.0,71.0
401223849,74,68.0,68.0,67.0
401242997,66,65.0,64.0,69.0
401242998,75,,,
401242999,71,69.0,,
401243000,69,72.0,68.0,66.0
401243001,69,72.0,74.0,71.0
401243004,71,72.0,67.0,75.0
401243005,70,68.0,76.0,67.0
401243008,69,72.0,68.0,77.0
401243009,75,66.0,65.0,66.0
401243011,68,69.0,67.0,71.0
401243401,70,66.0,,
401243433,68,66.0,70.0,74.0
