,1,2,3,4
401148233,67,67.0,70.0,71.0
401148234,72,71.0,,
401148235,69,79.0,,
401148237,73,74.0,,
401148240,71,71.0,,
401148243,71,68.0,,
401155418,72,70.0,,
401155419,73,69.0,70.0,
401155420,70,75.0,,
401155473,74,,,
