,1,2,3,4
401056252,75,66.0,71.0,74.0
401056503,74,71.0,,
401056504,72,71.0,,
401056505,73,67.0,,
401056506,71,71.0,,
401056510,69,68.0,,
401056511,70,67.0,74.0,
401056514,69,73.0,66.0,73.0
401056517,70,67.0,69.0,67.0
401056520,69,76.0,,
401056521,70,71.0,79.0,74.0
401056522,73,69.0,72.0,70.0
401056523,77,75.0,,
401056526,73,70.0,72.0,73.0
401056545,75,70.0,,
401056548,77,66.0,,
401056549,74,69.0,,
401056550,73,71.0,,
401056551,78,,,
401056552,75,70.0,,
401056554,75,83.0,,
401056555,72,71.0,,
401056557,73,71.0,,
401056558,74,70.0,,
401148233,67,74.0,,
401148234,74,72.0,,
401148235,72,71.0,,
401148236,74,73.0,,
401148237,75,83.0,,
401155413,74,77.0,77.0,82.0
401155418,72,73.0,,
401155419,78,78.0,74.0,
401155420,73,71.0,,
401155421,78,74.0,,
401155422,73,75.0,74.0,
401155423,72,71.0,68.0,74.0
401155425,74,73.0,,
401155426,72,73.0,,
401155460,71,72.0,,
401155466,77,77.0,,
401155472,75,75.0,,
401155473,76,76.0,,
401219480,72,73.0,,
401219498,80,71.0,,
401219793,71,73.0,,
401219794,72,74.0,,
401219795,74,73.0,,
401219800,70,80.0,,
401219801,74,67.0,,
401223849,77,74.0,,
401242997,70,66.0,70.0,64.0
401242998,77,,,
401242999,75,73.0,,
401243000,72,73.0,,
401243003,76,82.0,,
401243006,72,85.0,,
401243008,71,70.0,75.0,75.0
401243009,70,74.0,70.0,73.0
401243011,73,73.0,,
401243401,70,77.0,,
401243419,71,69.0,,
401243420,74,73.0,,
401243433,73,75.0,,
