,1,2,3,4
401056252,67,74,,
401056503,75,73,,
401056504,71,68,71.0,72.0
401056505,73,67,,
401056506,71,68,65.0,66.0
401056510,73,74,,
401056511,77,70,72.0,
401056512,75,74,,
401056514,74,73,72.0,
401056515,68,67,70.0,76.0
401056517,71,76,,
401056520,72,71,,
401056523,74,73,,
401056525,70,76,,
401056526,76,67,71.0,70.0
401056545,67,69,,
401056546,67,71,65.0,67.0
401056548,70,72,,
401056549,69,71,,
401056550,76,72,,
401056551,73,76,,
401056555,68,71,,
401056557,70,69,74.0,70.0
401056558,70,69,69.0,69.0
