,1,2,3,4
401056252,69,70,67.0,69.0
401056500,70,73,71.0,65.0
401056504,66,71,66.0,62.0
401056505,69,68,69.0,71.0
401056506,75,68,,
401056510,67,73,,
401056511,72,66,66.0,71.0
401056512,69,69,72.0,73.0
401056513,72,67,71.0,74.0
401056515,69,71,75.0,71.0
401056521,74,69,74.0,69.0
401056522,74,71,,
401056523,74,70,,
401056526,73,66,73.0,71.0
401056544,71,74,,
401056545,68,68,70.0,67.0
401056548,67,67,69.0,68.0
401056549,67,67,74.0,70.0
401056554,69,71,74.0,76.0
401056557,72,68,,
401056558,69,66,71.0,66.0
401148233,65,66,71.0,71.0
401148234,70,72,,
401148235,72,73,,
401148236,65,67,64.0,73.0
401148237,70,69,72.0,72.0
401148240,73,69,,
401148242,66,75,70.0,72.0
401148243,71,71,,
401155418,67,68,73.0,68.0
401155419,69,70,68.0,67.0
401155420,73,73,,
401155421,71,66,74.0,72.0
401155423,76,72,,
401155425,70,65,69.0,69.0
401155426,71,71,75.0,70.0
401155427,75,78,,
401155459,76,71,,
401155460,68,72,,
401155466,66,72,,
401155472,76,69,,
401155473,70,70,,
401155474,74,69,,
401219480,70,70,73.0,70.0
401219498,69,65,68.0,71.0
401219793,71,72,,
401219794,72,71,,
401219795,73,64,,
401219800,79,70,,
401219801,73,70,,
401219802,72,70,,
401223849,70,72,66.0,69.0
401242997,68,69,,
401242998,71,69,69.0,72.0
401242999,70,67,72.0,70.0
401243000,76,75,,
401243003,73,70,68.0,71.0
401243005,72,75,,
401243006,69,63,72.0,71.0
401243008,68,72,70.0,67.0
401243009,75,79,,
401243401,67,70,72.0,72.0
401243419,70,73,,
401243420,74,78,,
401243433,72,72,,
