,1,2,3,4
401056252,67,71,72.0,75.0
401056500,71,66,73.0,71.0
401056501,74,71,65.0,69.0
401056504,72,71,,
401056511,69,69,67.0,72.0
401056512,71,76,,
401056513,75,68,,
401056515,72,75,,
401056520,75,77,,
401056521,70,71,72.0,70.0
401056522,68,76,,
401056523,76,73,,
401056526,70,72,67.0,74.0
401056545,70,75,,
401056549,71,67,68.0,68.0
401056550,72,70,75.0,69.0
401056553,75,77,,
401056554,71,73,75.0,68.0
401056557,68,70,71.0,71.0
401056558,66,68,73.0,68.0
401148233,69,67,70.0,68.0
401148235,74,68,72.0,73.0
401148236,68,69,68.0,65.0
401148237,76,73,,
401148242,68,72,72.0,66.0
401148243,71,68,,
401155418,68,66,64.0,71.0
401155419,70,66,67.0,73.0
401155420,74,73,,
401155421,71,73,,
401155426,68,67,71.0,71.0
401155427,73,75,,
401155459,71,73,,
401155461,68,75,71.0,75.0
401155466,69,62,68.0,66.0
401155474,68,67,69.0,72.0
401155475,72,71,75.0,69.0
401219481,66,71,72.0,67.0
401219793,65,70,69.0,71.0
401219795,67,69,,
401219796,73,79,73.0,69.0
401219797,72,70,68.0,76.0
401219801,72,82,,
401219802,71,74,,
401223849,69,70,71.0,76.0
401242997,65,66,61.0,69.0
401242999,70,67,70.0,67.0
401243000,69,72,71.0,71.0
401243001,71,69,74.0,71.0
401243004,71,72,71.0,72.0
401243005,72,72,71.0,71.0
401243006,73,65,71.0,65.0
401243009,70,76,76.0,73.0
401243401,68,68,72.0,69.0
401243420,72,72,70.0,78.0
