,1,2,3,4
401056556,73,72,,
401148233,67,67,65.0,71.0
401148234,76,72,,
401148237,69,74,79.0,73.0
401148240,67,70,70.0,68.0
401148243,70,80,,
401155418,73,67,72.0,67.0
401155419,73,70,72.0,
401155420,71,70,71.0,73.0
401155422,71,70,69.0,72.0
401155423,74,69,68.0,75.0
401155425,71,67,69.0,68.0
401155426,77,72,,
401155460,70,72,,
401155466,69,65,71.0,67.0
401155472,70,71,,
401155473,68,71,,
401219480,66,70,75.0,71.0
401219793,75,72,,
401219794,70,71,69.0,73.0
401219795,68,66,64.0,74.0
401219799,69,73,71.0,69.0
401219801,71,73,,
401219802,75,72,,
401223849,75,73,,
401242998,69,73,74.0,67.0
401243000,73,70,76.0,71.0
401243003,71,72,73.0,67.0
401243006,66,79,,
401243008,69,73,72.0,68.0
401243009,72,73,69.0,72.0
401243401,79,76,,
401243419,64,70,67.0,68.0
401243420,70,75,,
401243433,71,70,74.0,71.0
