,1,2,3,4
401056252,69,72,70.0,74.0
401056503,68,76,,
401056504,71,65,66.0,71.0
401056505,68,66,71.0,69.0
401056511,66,73,68.0,73.0
401056512,71,73,,
401056513,70,69,66.0,69.0
401056515,70,76,,
401056520,64,73,69.0,72.0
401056521,69,70,75.0,70.0
401056522,72,69,67.0,66.0
401056525,69,69,69.0,72.0
401056526,67,71,67.0,76.0
401056544,72,69,71.0,67.0
401056546,69,69,70.0,71.0
401056548,67,62,76.0,69.0
401056550,72,67,69.0,69.0
401056552,76,77,,
401056553,74,67,73.0,67.0
401056554,72,74,,
401056556,72,77,,
401148235,70,71,67.0,78.0
401148236,75,69,,
401148237,71,76,,
401148238,73,70,72.0,63.0
401148242,70,72,,
401155419,68,69,70.0,71.0
401155420,69,68,75.0,71.0
401155423,75,69,,
401155425,68,74,71.0,62.0
401155426,70,71,69.0,72.0
401155459,64,74,73.0,70.0
401155466,71,65,67.0,66.0
401155472,72,69,,
401155473,77,65,,
401219480,70,73,,
401219498,70,63,69.0,67.0
401219793,70,68,69.0,73.0
401219794,73,72,,
401219799,67,76,75.0,69.0
401219800,73,70,68.0,70.0
401219801,75,66,,
401219802,69,70,67.0,66.0
401223849,72,72,,
401242998,70,77,,
401243000,72,71,74.0,69.0
401243003,68,68,69.0,65.0
401243005,73,71,72.0,74.0
401243006,71,68,69.0,71.0
401243008,73,70,72.0,68.0
401243009,74,73,,
401243419,65,72,66.0,67.0
401243420,70,71,73.0,72.0
401243433,70,69,71.0,72.0
