,1,2,3,4
401056500,69,67.0,65.0,67.0
401056501,72,76.0,71.0,69.0
401056505,69,71.0,,
401056506,64,64.0,68.0,67.0
401056507,74,70.0,69.0,69.0
401056510,69,66.0,64.0,66.0
401056511,67,69.0,68.0,70.0
401056512,66,70.0,75.0,67.0
401056515,69,69.0,68.0,69.0
401056516,69,68.0,73.0,67.0
401056521,74,67.0,69.0,72.0
401056522,69,70.0,75.0,69.0
401056527,73,67.0,76.0,69.0
401056528,73,72.0,,
401056542,68,73.0,71.0,72.0
401056543,70,69.0,73.0,69.0
401056544,69,74.0,,
401056545,66,65.0,68.0,68.0
401056548,68,70.0,65.0,65.0
401056550,73,73.0,,
401056551,72,,,
401056552,72,67.0,73.0,75.0
401056554,72,78.0,,
401056556,72,70.0,74.0,72.0
401056557,65,67.0,71.0,74.0
401056558,68,66.0,66.0,71.0
401148235,73,65.0,69.0,68.0
401148236,69,68.0,66.0,76.0
401148238,67,70.0,72.0,70.0
401148239,70,65.0,66.0,69.0
401148241,74,73.0,67.0,71.0
401148242,70,71.0,67.0,66.0
401148243,68,72.0,,
401155418,72,67.0,66.0,69.0
401155419,70,68.0,72.0,
401155423,77,66.0,75.0,70.0
401155424,75,74.0,68.0,70.0
401155427,75,76.0,,
401155459,70,67.0,66.0,74.0
401155461,69,77.0,73.0,77.0
401155472,71,65.0,67.0,65.0
401155473,68,74.0,,
401155474,66,70.0,68.0,72.0
401155475,75,75.0,69.0,70.0
401219333,73,72.0,72.0,74.0
401219478,71,70.0,74.0,74.0
401219480,69,75.0,,
401219498,73,66.0,,
401219795,69,64.0,67.0,71.0
401219801,68,67.0,72.0,65.0
401219802,72,69.0,67.0,65.0
401223849,71,74.0,,
401242997,67,68.0,66.0,64.0
401242998,80,67.0,,
401243001,79,72.0,,
401243004,74,72.0,70.0,74.0
401243005,73,70.0,71.0,66.0
401243008,70,71.0,73.0,71.0
401243009,73,76.0,,
401243011,66,70.0,74.0,65.0
401243401,72,70.0,,
401243419,65,70.0,72.0,71.0
401243433,70,68.0,70.0,73.0
