,1,2,3,4
401056252,72,74.0,,
401056503,69,70.0,66.0,68.0
401056504,76,71.0,,
401056505,71,77.0,,
401056506,72,67.0,67.0,66.0
401056510,71,69.0,,
401056511,68,66.0,68.0,70.0
401056512,70,66.0,74.0,72.0
401056513,70,74.0,,
401056515,75,73.0,,
401056520,70,71.0,,
401056521,76,69.0,73.0,72.0
401056523,69,74.0,67.0,74.0
401056525,68,74.0,68.0,66.0
401056526,72,69.0,73.0,66.0
401056528,67,70.0,69.0,70.0
401056548,75,73.0,,
401056549,67,69.0,72.0,69.0
401056550,77,,,
401056551,66,72.0,,
401056552,70,72.0,69.0,74.0
401056553,69,72.0,70.0,70.0
401056554,81,,,
401056557,70,67.0,71.0,70.0
401056558,66,66.0,72.0,64.0
401148233,69,69.0,,
401148234,75,64.0,74.0,69.0
401148236,71,72.0,,
401148237,77,74.0,,
401155418,72,75.0,,
401155419,71,68.0,67.0,63.0
401155420,74,69.0,73.0,70.0
401155421,69,74.0,,
401155423,73,68.0,69.0,70.0
401155426,69,71.0,76.0,75.0
401155427,68,72.0,76.0,79.0
401155460,68,69.0,69.0,70.0
401155466,68,66.0,68.0,67.0
401155472,70,69.0,69.0,66.0
401155473,67,68.0,65.0,65.0
401155474,68,75.0,,
401219480,69,67.0,78.0,66.0
401219498,71,71.0,,
401219793,64,65.0,72.0,70.0
401219794,71,74.0,,
401219795,67,66.0,68.0,70.0
401219800,68,65.0,68.0,72.0
401223849,69,66.0,70.0,74.0
401242998,66,72.0,70.0,75.0
401242999,64,68.0,73.0,68.0
401243000,72,70.0,69.0,73.0
401243001,64,66.0,74.0,69.0
401243004,77,72.0,,
401243005,81,76.0,,
401243009,75,74.0,,
401243011,72,68.0,69.0,69.0
401243401,77,66.0,,
401243419,65,62.0,69.0,70.0
401243433,67,63.0,69.0,68.0
