,1,2,3,4
401056252,67,69,70.0,73.0
401056503,70,68,70.0,67.0
401056504,73,67,,
401056505,66,70,70.0,70.0
401056506,69,69,67.0,65.0
401056510,74,72,,
401056511,66,71,69.0,73.0
401056512,72,69,74.0,70.0
401056513,70,71,71.0,70.0
401056514,70,72,67.0,74.0
401056515,71,73,,
401056517,75,69,69.0,67.0
401056520,67,71,68.0,74.0
401056521,70,73,71.0,71.0
401056523,75,69,,
401056525,71,68,70.0,71.0
401056526,70,66,70.0,70.0
401056528,71,73,,
401056544,67,72,71.0,67.0
401056545,68,71,,
401056546,70,66,70.0,65.0
401056548,67,65,66.0,70.0
401056549,69,72,,
401056550,67,74,67.0,70.0
401056551,73,70,,
401056553,72,79,,
401056554,71,74,72.0,75.0
401056555,66,68,,72.0
401056557,65,71,71.0,71.0
401056558,71,72,,
401148233,67,70,,
401148234,69,70,72.0,69.0
401148235,71,72,,
401148236,66,69,65.0,69.0
401148238,71,74,67.0,73.0
401148239,69,67,68.0,70.0
401148242,73,69,,
401148243,72,69,,
401155418,72,70,,
401155419,66,69,68.0,68.0
401155421,70,73,,
401155422,68,69,74.0,75.0
401155423,67,73,71.0,74.0
401155425,72,65,69.0,70.0
401155426,75,70,,
401155459,66,72,72.0,66.0
401155460,68,71,66.0,71.0
401155466,72,65,,
401155472,67,69,72.0,67.0
401155473,67,67,67.0,73.0
401155474,70,66,71.0,68.0
401219480,68,69,73.0,74.0
401219498,71,78,,
401219793,68,71,71.0,72.0
401219794,69,71,70.0,70.0
401219795,67,67,67.0,69.0
401219799,69,71,66.0,72.0
401219800,75,75,,
401219801,73,66,70.0,66.0
401219802,75,70,,
401223849,72,70,71.0,71.0
401242997,71,72,,
401242998,75,71,,
401242999,72,70,,
401243000,75,75,,
401243003,69,70,73.0,67.0
401243005,72,73,,
401243006,72,66,72.0,71.0
401243008,68,73,74.0,76.0
401243009,74,77,,
401243011,68,69,70.0,69.0
401243401,68,68,71.0,72.0
401243419,66,70,66.0,73.0
401243420,74,72,,
401243433,71,69,71.0,67.0
