,1,2,3,4
401056252,75,71.0,,
401056503,71,68.0,69.0,67.0
401056504,71,65.0,66.0,69.0
401056505,72,64.0,69.0,70.0
401056506,73,67.0,68.0,65.0
401056511,68,70.0,72.0,
401056512,74,69.0,,
401056513,69,65.0,71.0,73.0
401056515,75,71.0,,
401056520,70,73.0,,
401056522,69,72.0,72.0,71.0
401056523,68,74.0,69.0,69.0
401056525,69,69.0,71.0,70.0
401056526,72,72.0,,
401056528,70,68.0,70.0,73.0
401056544,73,71.0,,
401056545,65,69.0,68.0,65.0
401056546,67,69.0,67.0,66.0
401056548,66,74.0,,
401056549,71,69.0,,
401056550,72,72.0,,
401056551,63,77.0,65.0,67.0
401056553,72,71.0,,
401056555,70,70.0,,
401056557,69,68.0,69.0,69.0
401056558,66,68.0,70.0,67.0
401148233,72,61.0,73.0,67.0
401148234,69,71.0,69.0,68.0
401148236,69,66.0,63.0,68.0
401148237,71,72.0,66.0,69.0
401148240,67,71.0,65.0,68.0
401148242,69,71.0,72.0,67.0
401148243,71,62.0,68.0,67.0
401155419,71,68.0,65.0,73.0
401155420,70,71.0,73.0,74.0
401155421,71,70.0,72.0,71.0
401155423,69,72.0,70.0,72.0
401155426,73,73.0,,
401155427,73,78.0,,
401155459,70,68.0,73.0,72.0
401155461,75,71.0,76.0,76.0
401155466,67,,,
401155472,68,70.0,64.0,72.0
401155473,67,68.0,66.0,63.0
401155474,69,68.0,69.0,71.0
401219480,68,71.0,70.0,73.0
401219481,70,69.0,70.0,73.0
401219498,73,72.0,,
401219793,69,72.0,,
401219794,68,67.0,69.0,70.0
401219795,66,69.0,68.0,72.0
401219799,70,67.0,72.0,63.0
401219800,69,72.0,69.0,70.0
401219801,71,72.0,,
401219802,74,71.0,,
401223849,73,71.0,,
401242998,67,75.0,73.0,79.0
401242999,70,70.0,,
401243000,72,72.0,,
401243001,74,70.0,,
401243004,72,73.0,67.0,76.0
401243005,69,69.0,75.0,75.0
401243006,68,65.0,74.0,67.0
401243009,71,74.0,71.0,70.0
401243011,73,67.0,67.0,67.0
401243401,73,70.0,,
401243420,77,75.0,,
401243433,72,69.0,68.0,72.0
