,1,2,3,4
401056510,71,67,,
401056513,72,71,,
401056514,68,75,,
401056521,75,69,76.0,72.0
401056523,73,71,,
401056552,73,72,,
401056554,69,76,67.0,71.0
401155419,69,73,68.0,
401155420,74,72,,
401155422,74,68,73.0,
401155423,72,71,71.0,73.0
401155427,72,74,74.0,76.0
401155459,73,69,,
401155460,70,67,71.0,76.0
401155461,73,67,77.0,73.0
401219333,74,77,,
401219481,72,71,,
401219802,69,70,65.0,67.0
401223849,69,70,73.0,75.0
401242998,72,70,77.0,71.0
401242999,65,66,69.0,67.0
401243004,72,71,74.0,77.0
401243005,70,77,,
401243006,66,71,70.0,69.0
401243401,75,74,,
