,1,2,3,4
401056252,69,65,75.0,71.0
401056506,74,68,,
401056510,66,69,70.0,74.0
401056511,68,66,65.0,71.0
401056512,68,69,69.0,71.0
401056514,70,72,69.0,66.0
401056515,69,64,73.0,70.0
401056520,71,69,66.0,72.0
401056521,76,70,,
401056522,69,71,72.0,76.0
401056523,74,70,,
401056528,68,71,69.0,69.0
401056544,70,72,,
401056545,69,67,70.0,70.0
401056548,71,67,68.0,68.0
401056550,72,75,,
401056551,66,68,71.0,71.0
401056552,77,72,,
401056553,73,73,,
401056554,71,71,71.0,68.0
401056557,71,71,,
401056558,71,67,,
401148234,73,70,,
401148235,71,68,68.0,73.0
401148236,76,71,,
401148237,72,73,,
401148243,71,65,70.0,74.0
401155418,70,69,69.0,70.0
401155419,70,72,68.0,
401155420,71,74,,
401155422,73,74,67.0,
401155423,69,76,,
401155426,70,73,75.0,70.0
401155460,69,68,73.0,72.0
401155466,64,71,70.0,68.0
401155467,70,74,69.0,69.0
401155472,64,66,68.0,67.0
401155474,71,75,,
401155475,72,73,72.0,76.0
401219333,70,75,75.0,76.0
401219481,71,72,,
401219498,65,69,66.0,67.0
401219796,75,77,74.0,68.0
401219797,76,73,72.0,73.0
401219800,67,72,67.0,69.0
401223849,72,73,,
401242996,73,68,67.0,69.0
401242997,66,68,66.0,66.0
401242999,70,71,,
401243000,67,74,71.0,71.0
401243001,73,74,,
401243005,71,73,72.0,71.0
401243006,71,66,73.0,67.0
401243010,72,72,75.0,71.0
401243011,68,67,72.0,72.0
401243401,67,72,68.0,66.0
401243420,72,74,,
