,1,2,3,4
401056252,72,74.0,,
401056503,68,71.0,71.0,68.0
401056506,75,74.0,,
401056511,69,69.0,70.0,
401056514,81,70.0,74.0,
401056515,69,71.0,73.0,76.0
401056517,73,77.0,,
401056546,70,65.0,72.0,72.0
401056548,72,72.0,,
401056558,71,67.0,,
401148233,72,73.0,,
401148234,70,74.0,,
401148237,70,73.0,73.0,75.0
401148240,69,69.0,73.0,73.0
401148243,73,71.0,,
401155422,74,77.0,76.0,
401155425,73,70.0,,
401155472,66,71.0,67.0,73.0
401219480,74,,,
401219799,69,74.0,,
401243003,66,78.0,,
401243008,72,76.0,,
