,1,2,3,4
401148233,71,65,69.0,71.0
401148234,70,73,,
401148235,74,68,66.0,73.0
401148237,73,68,77.0,78.0
401148240,68,69,67.0,72.0
401148242,71,72,,
401148243,66,64,74.0,71.0
401155418,70,69,73.0,69.0
401155419,72,78,71.0,
401155420,69,73,72.0,76.0
401155422,74,69,79.0,
401155425,66,70,72.0,70.0
401155460,67,72,68.0,71.0
401155472,72,80,,
401155473,74,73,,
401219480,71,69,67.0,72.0
401219793,73,66,76.0,76.0
401219799,68,76,,
401219801,68,73,,
401219802,77,73,,
401242997,69,74,,
401242998,66,76,73.0,74.0
401243000,76,71,,
401243003,72,74,,
401243006,74,70,,
401243008,70,75,75.0,72.0
401243009,76,75,,
401243401,70,70,69.0,71.0
401243419,66,73,,
401243433,72,76,,
