,1,2,3,4
401056500,70,65,71.0,66.0
401056501,75,69,67.0,68.0
401056505,66,71,72.0,73.0
401056506,69,72,,
401056510,68,65,63.0,72.0
401056512,74,72,,
401056513,74,67,74.0,74.0
401056514,66,74,74.0,
401056515,73,72,,
401056520,68,66,70.0,67.0
401056521,71,68,75.0,66.0
401056522,71,65,75.0,74.0
401056527,72,74,72.0,69.0
401056528,73,72,,
401056543,72,74,67.0,71.0
401056544,70,70,71.0,72.0
401056547,75,69,,
401056550,68,74,66.0,69.0
401056551,66,73,66.0,72.0
401056552,74,71,,
401056554,73,69,70.0,76.0
401056556,76,70,,
401056557,71,71,,
401056558,69,66,69.0,75.0
401056559,73,70,71.0,64.0
401148236,76,68,,
401148238,74,72,68.0,71.0
401148239,69,68,71.0,67.0
401148242,69,73,,
401148243,70,66,66.0,68.0
401155413,76,72,73.0,81.0
401155418,73,72,,
401155420,74,75,,
401155421,68,67,70.0,69.0
401155422,69,67,76.0,72.0
401155426,75,72,,
401155427,68,75,74.0,71.0
401155459,67,71,71.0,73.0
401155461,74,71,73.0,73.0
401155466,69,68,,
401155472,69,74,,
401155473,71,70,,
401155474,69,68,72.0,70.0
401219480,70,70,77.0,68.0
401219481,68,72,68.0,72.0
401219498,72,70,,
401219794,74,72,,
401219795,69,68,,
401219799,70,73,74.0,66.0
401219800,78,76,,
401219801,69,66,70.0,69.0
401219802,70,70,71.0,76.0
401223849,78,76,,
401242997,71,62,63.0,68.0
401242998,77,71,,
401242999,75,68,,
401243000,74,75,,
401243004,73,71,69.0,78.0
401243005,76,73,,
401243006,69,69,74.0,71.0
401243009,72,69,71.0,71.0
401243419,67,71,70.0,66.0
401243420,67,71,66.0,72.0
401243433,70,70,71.0,82.0
