,1,2,3,4
401056252,67,73,,
401056503,68,68,73.0,73.0
401056506,72,67,66.0,65.0
401056511,71,68,66.0,72.0
401056514,69,69,68.0,74.0
401056517,71,67,70.0,73.0
401056525,68,67,71.0,66.0
401056526,77,72,,
401056528,68,73,73.0,71.0
401056545,72,69,,
401056546,73,66,68.0,72.0
401056548,70,74,,
401056550,78,79,,
401056551,78,75,,
401056555,67,71,,70.0
401148233,71,65,72.0,67.0
401148234,69,71,72.0,72.0
401148237,78,78,,
401148240,72,71,,
401148243,72,69,,
401155422,67,72,78.0,
401155425,69,76,,
401155460,70,69,67.0,68.0
401155472,72,69,,
401219480,68,71,70.0,71.0
401219793,69,69,71.0,73.0
401219794,79,70,,
401219799,70,73,71.0,70.0
401219801,72,71,,
401223849,73,72,,
401243000,74,74,,
401243003,72,68,72.0,70.0
401243008,69,76,77.0,70.0
401243419,72,67,,
