,1,2,3,4
401056252,70,69,71.0,72.0
401056503,73,68,69.0,71.0
401056504,71,73,,
401056505,69,63,76.0,71.0
401056506,72,69,,
401056510,71,72,,
401056512,68,69,74.0,69.0
401056513,73,75,,
401056514,67,69,76.0,70.0
401056515,71,68,66.0,73.0
401056520,70,72,70.0,69.0
401056523,74,69,72.0,71.0
401056525,71,65,70.0,72.0
401056526,72,70,69.0,70.0
401056528,69,75,,
401056544,73,72,,
401056545,70,67,,
401056549,71,73,,
401056550,70,77,,
401056551,65,70,70.0,66.0
401056553,67,64,74.0,68.0
401056555,67,67,,73.0
401056557,67,68,72.0,69.0
401056558,71,75,,
401243419,66,74,,
401243420,71,73,70.0,76.0
401243433,72,70,,
