,1,2,3,4
401056252,69,68,73.0,70.0
401056502,70,68,73.0,72.0
401056504,69,67,63.0,65.0
401056511,67,66,66.0,71.0
401056512,74,69,,
401056515,68,71,70.0,69.0
401056516,72,67,65.0,70.0
401056522,75,71,,
401056527,73,73,64.0,68.0
401056528,67,72,66.0,69.0
401056542,70,71,75.0,73.0
401056543,66,67,68.0,65.0
401056544,70,67,70.0,67.0
401056547,70,71,71.0,74.0
401056549,66,72,65.0,69.0
401056552,69,70,68.0,71.0
401056554,68,69,68.0,64.0
401056556,73,71,68.0,70.0
401056559,65,68,73.0,68.0
401077167,65,70,76.0,64.0
401148235,69,71,70.0,72.0
401148236,66,64,63.0,68.0
401148244,74,72,71.0,71.0
401155413,69,71,73.0,68.0
401155422,66,69,72.0,73.0
401155423,68,72,71.0,68.0
401155461,70,70,73.0,79.0
401155466,66,67,69.0,65.0
401155467,73,72,65.0,67.0
401155474,69,73,,
401155475,71,68,75.0,69.0
401219333,70,76,76.0,73.0
401219478,70,66,73.0,72.0
401219481,73,68,66.0,73.0
401219795,63,65,65.0,73.0
401219796,71,72,74.0,67.0
401219797,67,65,68.0,65.0
401223849,70,72,70.0,65.0
401242996,68,68,67.0,72.0
401243000,62,73,70.0,68.0
401243001,67,70,71.0,72.0
401243005,74,75,,
401243010,79,73,,
401243011,71,71,,
401243401,69,71,65.0,61.0
401243420,72,73,,
