,1,2,3,4
401056252,69,71,,
401056500,71,74,67.0,70.0
401056501,76,69,72.0,70.0
401056504,68,70,67.0,68.0
401056505,66,67,70.0,70.0
401056510,69,71,,
401056511,70,70,67.0,70.0
401056512,75,67,,
401056513,68,72,70.0,75.0
401056514,71,74,72.0,
401148236,67,69,71.0,72.0
401148237,69,73,72.0,68.0
401148242,68,73,68.0,73.0
401148243,68,74,,
401155418,69,75,,
401155419,72,72,69.0,
401155421,69,67,69.0,70.0
401155422,71,70,75.0,
401155423,68,70,70.0,70.0
401155460,67,76,,
401155466,70,69,,
401219480,68,68,70.0,69.0
401219793,68,65,67.0,72.0
401219795,64,66,67.0,68.0
401219800,71,71,73.0,68.0
401219801,72,72,,
401223849,75,70,,
401242997,68,65,66.0,70.0
401242998,70,79,,
401242999,67,67,66.0,69.0
401243000,73,76,,
401243001,74,66,71.0,69.0
401243005,76,67,74.0,69.0
401243401,68,69,70.0,71.0
401243419,71,68,,
401243420,72,74,,
401243433,75,68,,
