,1,2,3,4
401056252,70,69.0,69.0,67.0
401056505,70,73.0,,
401056506,69,68.0,63.0,65.0
401056511,71,71.0,67.0,
401056512,70,69.0,71.0,72.0
401056513,69,74.0,,
401056515,71,66.0,73.0,68.0
401056520,71,75.0,,
401056521,70,72.0,68.0,71.0
401056522,69,68.0,75.0,74.0
401056526,71,80.0,,
401056528,66,73.0,73.0,71.0
401056544,69,70.0,76.0,73.0
401056545,68,70.0,,
401056547,73,76.0,,
401056550,75,68.0,71.0,75.0
401056552,68,68.0,69.0,74.0
401056554,77,76.0,,
401056556,74,72.0,,
401056557,71,74.0,,
401056558,73,69.0,,
401148234,71,75.0,,
401148235,73,71.0,,
401148236,70,66.0,63.0,68.0
401148237,71,73.0,73.0,66.0
401148238,70,75.0,71.0,71.0
401148242,69,78.0,,
401148243,67,69.0,68.0,73.0
401155418,76,72.0,,
401155419,70,72.0,68.0,
401155420,73,70.0,72.0,69.0
401155421,70,69.0,64.0,72.0
401155423,71,68.0,68.0,75.0
401155426,73,71.0,,
401155460,69,67.0,67.0,72.0
401155461,70,68.0,79.0,71.0
401155466,71,68.0,,
401155472,68,72.0,67.0,67.0
401155473,68,67.0,66.0,75.0
401155474,68,75.0,,
401219480,69,65.0,71.0,71.0
401219481,72,69.0,70.0,70.0
401219498,69,73.0,,
401219793,70,69.0,70.0,74.0
401219794,70,72.0,,
401219795,68,71.0,,
401219799,68,72.0,72.0,72.0
401219800,71,74.0,,
401219801,74,72.0,,
401219802,71,74.0,,
401223849,69,79.0,,
401242997,72,67.0,,
401242998,66,77.0,72.0,66.0
401242999,72,67.0,68.0,67.0
401243001,70,73.0,,
401243004,71,72.0,75.0,76.0
401243005,73,72.0,,
401243006,75,69.0,,
401243008,73,,,
401243009,73,71.0,70.0,69.0
401243011,74,66.0,72.0,72.0
401243401,69,68.0,68.0,72.0
401243419,68,69.0,72.0,70.0
401243420,67,72.0,68.0,72.0
401243433,72,70.0,,
