,1,2,3,4
401056252,71,69.0,70.0,74.0
401056503,76,75.0,,
401056506,71,67.0,68.0,67.0
401056511,72,70.0,69.0,
401056512,71,76.0,,
401056514,70,80.0,73.0,
401056517,68,69.0,71.0,70.0
401056520,68,75.0,,
401056525,70,69.0,68.0,73.0
401056550,72,73.0,,
401056551,68,72.0,,
401056553,75,67.0,71.0,73.0
401056555,69,65.0,,72.0
401056558,75,73.0,,
401148233,69,70.0,,
401148234,70,71.0,72.0,69.0
401148237,74,75.0,,
401148240,68,67.0,68.0,69.0
401148243,68,70.0,66.0,74.0
401155419,71,,,
