,1,2,3,4
401056504,68,69,68.0,66.0
401056506,68,68,63.0,65.0
401056507,70,72,72.0,65.0
401056513,67,69,70.0,70.0
401056516,73,72,68.0,71.0
401056520,72,69,71.0,69.0
401056522,70,70,70.0,68.0
401056523,73,75,,
401056527,72,71,64.0,70.0
401056528,69,73,65.0,71.0
401056542,74,70,68.0,71.0
401056543,70,72,67.0,69.0
401056544,65,73,67.0,70.0
401056545,64,65,65.0,65.0
401056547,68,71,71.0,74.0
401056550,69,73,69.0,68.0
401056552,72,69,72.0,72.0
401056555,66,64,,68.0
401056556,74,68,73.0,66.0
401056559,69,66,68.0,64.0
401148236,67,66,64.0,68.0
401148243,65,68,63.0,67.0
401148244,73,68,71.0,69.0
401155418,71,66,66.0,67.0
401155421,71,63,64.0,69.0
401155424,72,73,74.0,70.0
401155459,73,69,,
401155460,68,64,71.0,70.0
401155461,76,74,,
401155467,69,66,69.0,68.0
401155473,66,66,65.0,65.0
401155474,70,64,68.0,66.0
401155476,70,71,68.0,68.0
401219333,71,71,71.0,73.0
401219478,67,73,71.0,68.0
401219481,71,68,68.0,72.0
401219498,65,65,68.0,64.0
401219795,68,67,65.0,67.0
401219797,69,65,67.0,72.0
401219801,68,71,68.0,66.0
401242996,70,67,69.0,70.0
401242997,65,65,67.0,64.0
401242999,73,65,69.0,69.0
401243002,66,69,69.0,72.0
401243005,71,75,,
401243010,70,76,70.0,70.0
401243011,71,68,64.0,70.0
