,1,2,3,4
401056252,68,69.0,70.0,73.0
401056503,69,70.0,70.0,69.0
401056506,70,70.0,65.0,70.0
401056511,72,68.0,66.0,65.0
401056514,67,71.0,73.0,72.0
401056517,68,68.0,69.0,73.0
401056521,71,77.0,,
401056525,70,74.0,,
401056543,72,73.0,70.0,76.0
401056544,70,73.0,,
401056547,75,69.0,,
401056548,67,71.0,65.0,69.0
401056550,71,70.0,69.0,74.0
401056551,67,73.0,67.0,66.0
401056553,69,71.0,75.0,73.0
401056555,71,71.0,,
401056556,67,74.0,70.0,72.0
401056557,63,67.0,63.0,70.0
401056558,69,73.0,,
401056559,66,70.0,71.0,68.0
401148233,68,64.0,65.0,69.0
401148235,71,72.0,,
401148236,67,68.0,70.0,71.0
401148238,72,69.0,70.0,68.0
401148239,73,,,
401155413,71,71.0,71.0,77.0
401155418,70,69.0,69.0,72.0
401155419,77,,,
401155421,66,67.0,69.0,68.0
401155422,73,73.0,,
401155423,76,71.0,,
401155427,79,73.0,,
401155459,72,69.0,,
401155460,71,69.0,,
401155473,66,69.0,77.0,74.0
401155474,70,74.0,,
401219478,75,76.0,,
401219480,68,71.0,65.0,69.0
401219481,69,70.0,70.0,70.0
401219498,72,67.0,,
401219793,75,73.0,,
401219794,70,73.0,,
401219795,63,67.0,69.0,75.0
401219800,73,68.0,69.0,70.0
401219801,68,67.0,71.0,67.0
401219802,67,69.0,74.0,67.0
401223849,72,76.0,,
401242997,74,75.0,,
401242999,64,69.0,69.0,70.0
401243000,65,72.0,68.0,69.0
401243001,73,68.0,75.0,71.0
401243005,74,69.0,75.0,76.0
401243006,68,71.0,74.0,68.0
401243008,68,75.0,72.0,70.0
401243009,76,71.0,,
401243401,73,78.0,,
401243419,71,74.0,,
401243420,69,76.0,,
