,1,2,3,4
401148233,64,68,70.0,67.0
401148234,71,67,70.0,66.0
401148235,69,73,67.0,70.0
401148236,67,65,67.0,70.0
401148237,66,74,65.0,69.0
401148240,71,66,68.0,67.0
401148242,71,68,74.0,72.0
401148243,74,65,,
401155413,71,71,72.0,72.0
401155418,71,69,68.0,64.0
401155420,76,71,,
401155421,74,78,,
401155422,67,68,71.0,73.0
401155423,71,70,69.0,73.0
401155424,72,69,70.0,70.0
401155427,71,73,76.0,75.0
401155459,77,73,,
401155460,70,66,70.0,69.0
401155461,72,73,76.0,74.0
401155466,66,67,68.0,68.0
401155474,68,68,70.0,72.0
401155475,70,73,70.0,69.0
401155476,67,69,69.0,72.0
401219333,71,74,71.0,79.0
401219478,74,73,,
401219481,68,68,71.0,68.0
401219498,76,67,,
401219795,69,71,,
401219796,70,68,66.0,72.0
401219797,66,65,68.0,72.0
401219800,72,71,71.0,70.0
401223849,70,75,,
401242996,71,68,69.0,67.0
401242997,68,65,67.0,69.0
401242998,66,70,72.0,72.0
401243001,69,71,74.0,68.0
401243002,70,72,71.0,69.0
401243004,69,68,73.0,77.0
401243005,73,71,68.0,73.0
401243009,75,71,69.0,71.0
401243010,76,73,,
401243401,69,73,,
401243420,75,68,69.0,72.0
401243433,73,71,,
