,1,2,3,4
401056252,70,73,,
401056503,73,70,70.0,70.0
401056506,71,70,,
401056510,72,71,,
401056511,75,71,72.0,
401056512,74,66,70.0,74.0
401056514,73,74,76.0,
401056517,74,71,73.0,74.0
401056525,73,75,,
401056545,69,70,,
401056546,71,71,,
401056548,71,69,,
401056549,72,73,,
401056550,74,73,,
401056551,75,72,,
401056555,69,66,,69.0
401056557,71,74,,
401056558,74,67,,
