,1,2,3,4
401056502,72,76,74.0,75.0
401148233,70,69,,
401148234,71,69,72.0,73.0
401148235,69,68,70.0,69.0
401148236,70,65,67.0,66.0
401148237,67,76,68.0,66.0
401148241,68,73,73.0,72.0
401148242,70,71,68.0,70.0
401148243,71,69,,
401155418,73,70,,
401155419,69,73,68.0,
401155420,67,76,72.0,72.0
401155421,69,72,68.0,66.0
401155422,71,74,67.0,78.0
401155425,71,69,66.0,70.0
401155426,73,73,,
401155427,70,75,75.0,78.0
401155459,74,76,,
401155460,71,74,,
401155461,72,73,70.0,73.0
401155466,68,71,,
401155472,65,67,71.0,67.0
401155473,69,69,,
401155474,71,72,,
401219480,66,69,68.0,74.0
401219481,72,71,,
401219793,69,67,67.0,70.0
401219794,73,75,,
401219795,68,68,,
401219800,76,68,,
401219801,75,69,,
401219802,72,69,73.0,68.0
401223849,71,74,,
401242997,69,69,,
401242998,70,73,74.0,73.0
401242999,70,69,73.0,71.0
401243000,73,72,,
401243001,76,73,,
401243003,70,72,69.0,69.0
401243005,76,76,,
401243006,71,71,,
401243008,74,75,,
401243009,79,74,,
401243011,75,72,,
401243401,70,72,,
401243419,68,74,,
401243420,71,74,,
401243433,72,70,,
